QID,Question,Difficulty Level,Gold Standard Set,Retrieval Mode,Rank,Retrieved Doc,Relevance,Notes
116,An ANOVA shows a significant effect of treatment type on recovery time across four groups. What follow-up analyses are appropriate to identify where the differences lie?,difficult,pdf_103,BM25,5,pdf_133,0,
116,An ANOVA shows a significant effect of treatment type on recovery time across four groups. What follow-up analyses are appropriate to identify where the differences lie?,difficult,pdf_103,vector,1,pdf_134,0,
116,An ANOVA shows a significant effect of treatment type on recovery time across four groups. What follow-up analyses are appropriate to identify where the differences lie?,difficult,pdf_103,vector,2,pdf_111,0,
116,An ANOVA shows a significant effect of treatment type on recovery time across four groups. What follow-up analyses are appropriate to identify where the differences lie?,difficult,pdf_103,vector,3,pdf_118,0,
116,An ANOVA shows a significant effect of treatment type on recovery time across four groups. What follow-up analyses are appropriate to identify where the differences lie?,difficult,pdf_103,vector,4,pdf_120,0,
116,An ANOVA shows a significant effect of treatment type on recovery time across four groups. What follow-up analyses are appropriate to identify where the differences lie?,difficult,pdf_103,vector,5,md_jaspMixedModels__MixedModelsGLMM,1,
116,An ANOVA shows a significant effect of treatment type on recovery time across four groups. What follow-up analyses are appropriate to identify where the differences lie?,difficult,pdf_103,bm_vector_fusion,1,pdf_141,0,
116,An ANOVA shows a significant effect of treatment type on recovery time across four groups. What follow-up analyses are appropriate to identify where the differences lie?,difficult,pdf_103,bm_vector_fusion,2,pdf_103,2,
116,An ANOVA shows a significant effect of treatment type on recovery time across four groups. What follow-up analyses are appropriate to identify where the differences lie?,difficult,pdf_103,bm_vector_fusion,3,pdf_134,0,
116,An ANOVA shows a significant effect of treatment type on recovery time across four groups. What follow-up analyses are appropriate to identify where the differences lie?,difficult,pdf_103,bm_vector_fusion,4,pdf_12,0,
116,An ANOVA shows a significant effect of treatment type on recovery time across four groups. What follow-up analyses are appropriate to identify where the differences lie?,difficult,pdf_103,bm_vector_fusion,5,pdf_111,0,
116,An ANOVA shows a significant effect of treatment type on recovery time across four groups. What follow-up analyses are appropriate to identify where the differences lie?,difficult,pdf_103,bm_vector_fusion_rerank,1,pdf_141,0,
116,An ANOVA shows a significant effect of treatment type on recovery time across four groups. What follow-up analyses are appropriate to identify where the differences lie?,difficult,pdf_103,bm_vector_fusion_rerank,2,pdf_111,0,
116,An ANOVA shows a significant effect of treatment type on recovery time across four groups. What follow-up analyses are appropriate to identify where the differences lie?,difficult,pdf_103,bm_vector_fusion_rerank,3,pdf_118,0,
116,An ANOVA shows a significant effect of treatment type on recovery time across four groups. What follow-up analyses are appropriate to identify where the differences lie?,difficult,pdf_103,bm_vector_fusion_rerank,4,pdf_134,0,
116,An ANOVA shows a significant effect of treatment type on recovery time across four groups. What follow-up analyses are appropriate to identify where the differences lie?,difficult,pdf_103,bm_vector_fusion_rerank,5,md_jaspMixedModels__MixedModelsGLMM,1,
117,"I’m comparing reaction times across three independent groups. The distributions are strongly skewed and normality is violated, but the groups are independent. Since the assumptions of a one-way ANOVA are not met, which statistical test should I use instead?",difficult,"pdf_97,pdf_104,pdf_183",BM25,1,pdf_107,0,
117,"I’m comparing reaction times across three independent groups. The distributions are strongly skewed and normality is violated, but the groups are independent. Since the assumptions of a one-way ANOVA are not met, which statistical test should I use instead?",difficult,"pdf_97,pdf_104,pdf_184",BM25,2,pdf_183,2,
117,"I’m comparing reaction times across three independent groups. The distributions are strongly skewed and normality is violated, but the groups are independent. Since the assumptions of a one-way ANOVA are not met, which statistical test should I use instead?",difficult,"pdf_97,pdf_104,pdf_185",BM25,3,pdf_97,2,
117,"I’m comparing reaction times across three independent groups. The distributions are strongly skewed and normality is violated, but the groups are independent. Since the assumptions of a one-way ANOVA are not met, which statistical test should I use instead?",difficult,"pdf_97,pdf_104,pdf_186",BM25,4,pdf_132,0,
117,"I’m comparing reaction times across three independent groups. The distributions are strongly skewed and normality is violated, but the groups are independent. Since the assumptions of a one-way ANOVA are not met, which statistical test should I use instead?",difficult,"pdf_97,pdf_104,pdf_187",BM25,5,pdf_124,0,
117,"I’m comparing reaction times across three independent groups. The distributions are strongly skewed and normality is violated, but the groups are independent. Since the assumptions of a one-way ANOVA are not met, which statistical test should I use instead?",difficult,"pdf_97,pdf_104,pdf_188",vector,1,pdf_97,2,
117,"I’m comparing reaction times across three independent groups. The distributions are strongly skewed and normality is violated, but the groups are independent. Since the assumptions of a one-way ANOVA are not met, which statistical test should I use instead?",difficult,"pdf_97,pdf_104,pdf_189",vector,2,pdf_60,0,
117,"I’m comparing reaction times across three independent groups. The distributions are strongly skewed and normality is violated, but the groups are independent. Since the assumptions of a one-way ANOVA are not met, which statistical test should I use instead?",difficult,"pdf_97,pdf_104,pdf_190",vector,3,pdf_97,2,
117,"I’m comparing reaction times across three independent groups. The distributions are strongly skewed and normality is violated, but the groups are independent. Since the assumptions of a one-way ANOVA are not met, which statistical test should I use instead?",difficult,"pdf_97,pdf_104,pdf_191",vector,4,pdf_104,2,
117,"I’m comparing reaction times across three independent groups. The distributions are strongly skewed and normality is violated, but the groups are independent. Since the assumptions of a one-way ANOVA are not met, which statistical test should I use instead?",difficult,"pdf_97,pdf_104,pdf_192",vector,5,pdf_62,0,
117,"I’m comparing reaction times across three independent groups. The distributions are strongly skewed and normality is violated, but the groups are independent. Since the assumptions of a one-way ANOVA are not met, which statistical test should I use instead?",difficult,"pdf_97,pdf_104,pdf_193",bm_vector_fusion,1,pdf_97,2,
117,"I’m comparing reaction times across three independent groups. The distributions are strongly skewed and normality is violated, but the groups are independent. Since the assumptions of a one-way ANOVA are not met, which statistical test should I use instead?",difficult,"pdf_97,pdf_104,pdf_194",bm_vector_fusion,2,pdf_60,0,
117,"I’m comparing reaction times across three independent groups. The distributions are strongly skewed and normality is violated, but the groups are independent. Since the assumptions of a one-way ANOVA are not met, which statistical test should I use instead?",difficult,"pdf_97,pdf_104,pdf_195",bm_vector_fusion,3,pdf_124,0,
117,"I’m comparing reaction times across three independent groups. The distributions are strongly skewed and normality is violated, but the groups are independent. Since the assumptions of a one-way ANOVA are not met, which statistical test should I use instead?",difficult,"pdf_97,pdf_104,pdf_196",bm_vector_fusion,4,pdf_97,2,
117,"I’m comparing reaction times across three independent groups. The distributions are strongly skewed and normality is violated, but the groups are independent. Since the assumptions of a one-way ANOVA are not met, which statistical test should I use instead?",difficult,"pdf_97,pdf_104,pdf_197",bm_vector_fusion,5,pdf_62,0,
117,"I’m comparing reaction times across three independent groups. The distributions are strongly skewed and normality is violated, but the groups are independent. Since the assumptions of a one-way ANOVA are not met, which statistical test should I use instead?",difficult,"pdf_97,pdf_104,pdf_183",bm_vector_fusion_rerank,1,pdf_97,2,
117,"I’m comparing reaction times across three independent groups. The distributions are strongly skewed and normality is violated, but the groups are independent. Since the assumptions of a one-way ANOVA are not met, which statistical test should I use instead?",difficult,"pdf_97,pdf_104,pdf_184",bm_vector_fusion_rerank,2,odf_113,1,
